lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
,,1443,,,0.7414780175287634,0.274884072120383,15.69035514752924,0.6518012152777779,0.12213995307683945,0.014933676458895206,0.08481277525424957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1444,,,0.7365095885615803,0.2677687226711125,15.941169669329838,0.6181844075520833,0.12315480411052704,0.015174065716564655,0.08839388191699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1445,,,0.7545511991010889,0.25638135274114193,16.226992700889138,0.5590627034505208,0.13465698063373566,0.018145110458135605,0.10210210829973221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1446,,,0.7210075734573749,0.4378658272298298,17.993779540535478,0.807057359483507,0.09020838141441345,0.008141090162098408,0.048543188720941544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1447,,,0.6022784044502717,0.3934553378186415,17.678582843653196,0.7434153238932292,0.08382455259561539,0.007121348287910223,0.050478070974349976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1448,,,0.566847853097518,0.3747923928485543,17.990951442134154,0.7060631646050346,0.08236811310052872,0.006860490422695875,0.054601117968559265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1449,,,0.48673493799283973,0.26055115076460594,17.53037954336595,0.6743910047743056,0.09868127107620239,0.00975865125656128,0.06790108978748322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1450,,,0.30058381221370656,0.14520468148774404,11.114474185120908,0.3899288601345486,0.04668557271361351,0.0032128975726664066,0.030549732968211174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1451,,,-0.02875891805091586,0.015879564427959045,7.982808085098675,0.13331502278645832,0.014762075617909431,0.00021794393251184374,0.009240531362593174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1452,,,0.619670691705833,0.28713087477061583,14.644380234313186,0.40094977484809025,0.16803941130638123,0.028280973434448242,0.13555008172988892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1453,,,0.7047110202112046,0.29695941593328035,15.199170023278228,0.4459164089626736,0.15534208714962006,0.024228956550359726,0.12378828227519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1454,,,0.7249219891719918,0.3027720370161346,14.971305618989135,0.43138800726996535,0.16305342316627502,0.026613865047693253,0.1303606629371643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1455,,,0.8227638633728762,0.26168502310031627,17.12168882879246,0.6127624511718749,0.12362287193536758,0.01528716366738081,0.0926370844244957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1456,,,0.777561664358646,0.3502825353319399,18.485966446586893,0.6773793538411459,0.09602130949497223,0.009999092668294907,0.06936397403478622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1457,,,0.5259480247585291,0.4154584437886668,17.813773122047806,0.7132219102647569,0.07672999799251556,0.006020653061568737,0.04961218312382698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1458,,,0.5632498177365585,0.3360283092018389,18.027753070403104,0.6966264512803819,0.09116972982883453,0.008356801234185696,0.06062456592917442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1459,,,0.5322193779820875,0.3147157653558311,18.543956799208797,0.7113043891059028,0.08842919021844864,0.008001943118870258,0.06011315807700157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1460,,,0.5988402307232344,0.30037965791427784,19.020775408677906,0.7641998291015625,0.08202489465475082,0.006741368677467108,0.05216577276587486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1461,,,-0.0845483866903731,0.21229856517496554,19.313292997231052,0.6773417154947917,0.01504729688167572,0.0002264592330902815,0.009543603286147118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1462,,,-0.03968966407129566,0.21202272767882135,16.845420012183617,0.49898512098524306,0.015128426253795624,0.00022914914006832987,0.009527027606964111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1463,,,-0.01790335851680929,0.3664252706099714,26.18883584455625,0.941793484157986,0.01504768431186676,0.0002264965296490118,0.009188422933220863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1464,,,0.8382309945546631,0.19857524261824744,15.90243836501761,0.36273668077256943,0.11354148387908936,0.01295268815010786,0.09387219697237015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1465,,,0.8550401241543926,0.22085584046599,16.979649563975496,0.6022891574435765,0.10093392431735992,0.010205959901213646,0.0810406282544136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1466,,,0.8732536447160528,0.24684260737918967,17.646028427459875,0.6767171223958333,0.08921995013952255,0.007968059740960598,0.06968172639608383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1467,,,0.869969346841551,0.25956274124076983,17.317707114676587,0.6334052191840278,0.09291017800569534,0.008667703717947006,0.07309196144342422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1468,,,0.7857758271000096,0.3305823559080786,17.190258613267495,0.6724077012803819,0.11483138799667358,0.014044479466974735,0.08514761179685593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1469,,,0.743806007711558,0.38893482877690244,16.408824529236256,0.5863460964626735,0.14287401735782623,0.02048904448747635,0.10431033372879028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1470,,,0.811926963964881,0.3831455003717358,17.814612237277398,0.6372612847222221,0.1209462508559227,0.014704201370477676,0.09303561598062515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1471,,,0.8170000375536146,0.35436607885349836,16.843745629097974,0.5865926106770833,0.12326645851135254,0.015226747840642929,0.09541848301887512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1472,,,0.8651031722194048,0.33432517879194096,17.746819668323184,0.6032748752170138,0.11061140149831772,0.012250399217009544,0.08991467952728271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1473,,,0.35450750170638,0.32880218718863596,22.935689487461445,0.9311221652560766,0.04282931983470917,0.0018400459084659815,0.03119950369000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1474,,,0.13645881105983945,0.2828488634520131,21.84484945796391,0.8845157199435765,0.03108803555369377,0.0011862415121868253,0.021185364574193954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1475,,,0.016582049343438893,0.129701991700011,19.517282497532968,0.7698262532552083,0.01714685559272766,0.00029548429301939905,0.012113135308027267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1476,,,0.845051735746209,0.2776058976767125,16.456659898949795,0.5176215277777778,0.12460919469594955,0.015533318743109703,0.10051614046096802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1477,,,0.8161216963182166,0.3226205221510778,15.098004048810221,0.42540317111545134,0.15776963531970978,0.026028214022517204,0.12896081805229187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1478,,,0.7891178298771802,0.34274296950680166,13.618188779231048,0.3377292209201389,0.19287189841270447,0.037228673696517944,0.1575072854757309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1479,,,0.8782549407659934,0.25963599953793115,17.15899751131733,0.5091122097439236,0.11483202874660492,0.013201196677982807,0.09595775604248047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1480,,,0.6288720820544716,0.3326287421098799,19.835896189972438,0.7160939534505208,0.07999612390995026,0.00797657947987318,0.0599588081240654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1481,,,-0.012036718429206294,0.2803472867615759,23.60005656872152,0.9059299045138888,0.021496938541531563,0.0004920121282339096,0.013655349612236023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1482,,,0.2018296737673813,0.3896461081737778,26.866117136525908,0.9593733045789931,0.019750256091356277,0.0003903765173163265,0.011536350473761559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1483,,,0.31026404598392465,0.4050373815931846,21.957738613032785,0.7636884901258681,0.09285062551498413,0.014682232402265072,0.06616107374429703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1484,,,0.7750630477247122,0.34702919421872086,16.63345775574421,0.5827606201171875,0.1442594826221466,0.021210916340351105,0.11161904036998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1485,,,0.7955988846008928,0.25873426590135973,19.369475822713852,0.8156979031032986,0.09580656886100769,0.009183830581605434,0.05808447673916817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1486,,,0.809836949715028,0.24008352271133213,18.90428879446527,0.7902065700954861,0.08966156840324402,0.008043120615184307,0.056282516568899155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1487,,,0.8077054374805481,0.20339756561993533,18.600724345986425,0.7778215196397568,0.0915314257144928,0.008384330198168755,0.05918332189321518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1488,,,0.6585327457947592,0.348670502007689,14.728437897608497,0.4516977945963542,0.1544717252254486,0.023882145062088966,0.11809539794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1489,,,0.821849396485349,0.3692551182852162,16.61236947319897,0.5083014594184028,0.1260499507188797,0.016454262658953667,0.10176226496696472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1490,,,0.8600072009591475,0.3567156053973044,17.896642298575507,0.62431640625,0.10956884920597076,0.0121229263022542,0.0884685292840004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1491,,,0.5459393129480405,0.3247859793624455,18.773967875909207,0.763201904296875,0.10878504812717438,0.011938423849642277,0.06858621537685394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1492,,,0.49956892989879587,0.45522517167346016,20.492340808798037,0.8323771158854167,0.08615361899137497,0.007585339248180389,0.047485511749982834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1493,,,0.3304429090594265,0.4436102180828542,22.34486143594542,0.9443125406901041,0.0691942423582077,0.004798637703061104,0.029667120426893234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1494,,,-0.12852868233409293,0.3278092670421828,25.866862829786477,0.951437038845486,0.019350968301296234,0.00037456679274328053,0.015210330486297607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1495,,,0.3636885570190588,0.282246103790723,21.752365776875937,0.8239668104383681,0.06888894736766815,0.0073396810330450535,0.049529023468494415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1496,,,0.7467034840077179,0.316831466631348,19.050071404232416,0.7581810845269098,0.1053435355424881,0.011242354288697243,0.07079867273569107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1497,,,0.7692503665091499,0.30779758392447504,18.172811430137813,0.6980516221788193,0.11844785511493683,0.014101938344538212,0.08624466508626938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1498,,,0.8053016905597341,0.41179300185120615,20.00107005010983,0.8120107014973957,0.09058588743209839,0.008248928003013134,0.05457351356744766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1499,,,0.8108174204133423,0.44726745767776455,20.77260455774244,0.8670786539713543,0.08384919911623001,0.007130641955882311,0.043494485318660736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1500,,,0.8454974025509742,0.3444789673686529,16.29248675271117,0.5131283230251735,0.125991553068161,0.015877170488238335,0.10033989697694778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1501,,,0.4794582062843487,0.39036347865717586,19.72024425638738,0.731039089626736,0.08533065021038055,0.008773219771683216,0.06034161150455475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1502,,,0.06324516000508859,0.362598049280097,21.005076330589855,0.7434594048394096,0.023059586063027382,0.0005631325766444206,0.014881136827170849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1503,,,0.8296544327517074,0.4313118610062682,16.3571714511586,0.5366746690538194,0.12978610396385193,0.016850532963871956,0.0983804315328598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1504,,,0.8820798535578819,0.4101713672205308,16.875828259288223,0.5476420084635416,0.1187543123960495,0.014286230318248272,0.0932270884513855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1505,,,0.9227116942462074,0.3445032199154792,17.659296495035655,0.5129547119140625,0.10919847339391708,0.01194500271230936,0.09183423966169357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1506,,,0.9040861482578066,0.3800269580663774,17.41540013393933,0.5874766031901042,0.10899101197719574,0.01188037171959877,0.0883057564496994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1507,,,0.871004967749783,0.3560599974325327,17.377861115790346,0.5666256374782985,0.11296671628952026,0.012815820053219795,0.09263055771589279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1508,,,0.7858851285133568,0.362817383210322,16.633373341548182,0.5844373914930556,0.13010172545909882,0.0170148778706789,0.1019589751958847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1509,,,0.2628890999452045,0.4959119795791649,23.084577774867594,0.9581848144531249,0.06152943894267082,0.0037932908162474632,0.026598840951919556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1510,,,0.5664257652407347,0.4640538283541355,20.8040365785783,0.9038584391276041,0.08483045548200607,0.007402137853205204,0.03845694288611412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1511,,,0.5289239086581365,0.5019997017686848,21.92966401243801,0.9053066677517361,0.07998847961425781,0.006433514878153801,0.03530494123697281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1512,,,0.8578379957595592,0.41052811531985417,16.3408055684501,0.5293362087673612,0.12925517559051514,0.016712483018636703,0.09923769533634186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1513,,,0.8406381991511536,0.436379818093093,16.459933380019184,0.5277289496527777,0.13329526782035828,0.017771640792489052,0.10150080919265747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1514,,,0.8391166600934838,0.43248271684020223,15.984743685097703,0.5073625352647568,0.1384437531232834,0.01918356865644455,0.10488518327474594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1515,,,0.8813168554508772,0.3131492963831145,16.782953151232974,0.4970163981119792,0.11950812488794327,0.014285861514508724,0.09855937212705612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1516,,,0.9094870718383247,0.3363424356923018,17.371463871290306,0.4895046657986112,0.11188273131847382,0.012566457502543926,0.09388463944196701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1517,,,0.9174649876066324,0.3345311992692501,17.33411818775857,0.44622158474392365,0.11219296604394913,0.012593971565365791,0.09550252556800842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1518,,,0.7379303260540736,0.36819518491661285,17.723835089430462,0.6612457275390624,0.11621332168579102,0.013851767405867577,0.0883365347981453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1519,,,0.7178032055007324,0.4343047930626491,18.82809343876251,0.7289933946397571,0.10457856953144073,0.01136547327041626,0.07436586916446686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520,,,0.6636413641211825,0.4263691579283296,17.617922953421026,0.678074476453993,0.11883847415447235,0.014258855022490025,0.0848388820886612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1521,,,0.05945415048420906,0.5802923703089965,27.825930625517458,0.9902316623263889,0.032764632254838943,0.0011140222195535898,0.013152492232620716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1522,,,0.14685380534865164,0.2822385764340815,20.900164508810292,0.9057545979817709,0.04297406226396561,0.002669946290552616,0.01941240020096302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1523,,,-0.012320161303768526,0.18814346477251437,21.696696726415162,0.8738888210720488,0.01558481715619564,0.00024310110893566161,0.010070227086544037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1524,,,0.7528644322332034,0.3724173805722452,15.683102992337382,0.48670620388454855,0.14651744067668915,0.021541329100728035,0.11282067000865936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1525,,,0.7760634100084431,0.4277369156551164,16.105638967447295,0.5358588324652778,0.13786940276622772,0.019176889210939407,0.10377015173435211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1526,,,0.81115284520065,0.469323574184238,16.264654524367298,0.5524183485243056,0.1264156550168991,0.015995871275663376,0.09344600141048431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1527,,,0.6716218216262219,0.5157460236963275,21.58646217988668,0.8581003824869791,0.06113120913505554,0.0037871887907385826,0.03738962858915329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1528,,,0.6212771425235737,0.516629142963304,19.950783076303377,0.8338955349392361,0.07695925235748291,0.006046897731721401,0.04497961327433586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1529,,,0.6162157685065565,0.5010437479294145,18.873820879667605,0.7873379177517361,0.09138522297143936,0.00838842149823904,0.054699670523405075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1530,,,0.5700522759826971,0.5116560645108222,19.081777680284084,0.8053453233506943,0.08711682260036469,0.00771875586360693,0.05038077011704445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1531,,,0.3208720268650612,0.5036407990140223,24.671031276922456,0.8866553412543403,0.05456340312957764,0.004329345654696226,0.03276088088750839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1532,,,0.012225422628312166,0.5231627716611204,30.66198088367194,0.9897956000434028,0.017353499308228493,0.0003014740359503776,0.010935493744909763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1533,,,0.5487637031374095,0.502951997870926,17.97073156120805,0.783524915907118,0.0982745885848999,0.00972006469964981,0.05392961576581001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1534,,,0.5214620046890641,0.4697620777881942,19.718181026910933,0.8358079698350694,0.09033162891864777,0.008743541315197945,0.04998069256544113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1535,,,0.5569910464978192,0.41789550601547887,24.885423987139056,0.9580820719401044,0.048293862491846085,0.002356144832447171,0.02757091075181961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1536,,,0.822700152397803,0.40808741546964666,16.3424787925344,0.5385857476128473,0.13314799964427948,0.017739998176693916,0.1008591577410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1537,,,0.6965657351388593,0.41024063881888057,17.70459493004534,0.6596116807725695,0.0900893583893776,0.009660185314714909,0.06505706906318665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1538,,,0.5220869017238436,0.3983372185212809,21.305771657806837,0.8539445665147569,0.04314840957522392,0.0018819060642272234,0.02556375041604042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1539,,,0.8988359071298051,0.3646833859032761,17.85187908518511,0.6336900499131946,0.10175454616546631,0.010402390733361244,0.07993623614311218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1540,,,0.776947696438387,0.3819119518028653,18.102796067561975,0.6281158447265625,0.0957186371088028,0.009236120618879795,0.07410208135843277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1541,,,0.6697622333533291,0.3564241307581383,18.43820587082739,0.69117431640625,0.08831186592578888,0.007853344082832336,0.06324345618486404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1542,,,0.3321403074126463,0.45352953656582773,23.615897879412742,0.94183349609375,0.05481436103582382,0.0030113174580037594,0.0322304293513298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1543,,,0.4084314685069189,0.45135017916291603,22.27835242458512,0.9191165500217012,0.07228752970695496,0.006032456178218126,0.0365651398897171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1544,,,0.5429986532874469,0.3359885441025702,16.92182532098132,0.7550113254123264,0.13745558261871338,0.019116995856165886,0.07780177891254425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1545,,,0.7688595840207477,0.25185711305272174,17.463837190813692,0.6390665690104166,0.10541611909866333,0.011128910817205906,0.07815335690975189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1546,,,0.7686366237027823,0.25330686378975875,17.739074901015318,0.6541480170355902,0.10510386526584625,0.011049722321331501,0.07844269275665283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1547,,,0.7683783630908774,0.25160759085024165,17.854968704371498,0.6415869818793403,0.10826454311609268,0.011762028560042381,0.082652248442173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1548,,,0.6557255386197944,0.3300869105915769,17.14447545800042,0.684397718641493,0.10294928401708603,0.01069553941488266,0.06981557607650757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1549,,,0.7173664913758042,0.414782931721268,17.353283111164274,0.6450717502170139,0.10936844348907471,0.012119262479245663,0.07736078649759293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1550,,,0.8138244981695859,0.40962738976707874,16.94383229337534,0.5832387288411459,0.11491554975509644,0.013260713778436184,0.08675108104944229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1551,,,0.6373973605886537,0.38575816842538846,17.50714514636581,0.7410881890190972,0.07088056206703186,0.005129288416355848,0.04246976226568222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1552,,,0.30473474975600773,0.4066422856402401,19.779167390239767,0.8034244113498265,0.06728817522525787,0.004664325620979071,0.038252703845500946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1553,,,0.342423882065918,0.5266414181087578,21.85243549283666,0.949459499782986,0.0744919627904892,0.005629159510135651,0.0275723934173584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1554,,,-0.028666376957860402,0.43616267306565265,27.060990979404636,0.9783016628689237,0.0310481246560812,0.0011349237756803632,0.014569624327123165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1555,,,0.1850662729758753,0.4516426378862099,26.681705350142078,0.980264621310764,0.03633471578359604,0.0015700922813266516,0.017160382121801376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1556,,,0.007395142667449868,0.4576864154873455,29.218043610288845,0.9929816351996529,0.02325088158249855,0.0005412655882537365,0.01613825187087059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1557,,,0.7190774624231717,0.3649238959714437,19.122098773870047,0.8520589192708334,0.08437123149633408,0.007216082885861397,0.043082691729068756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1558,,,0.4817052312923186,0.42747170865128103,21.232556193941743,0.8770623101128472,0.08038757741451263,0.00674275029450655,0.04142092540860176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1559,,,0.2566489005307579,0.46782741634734937,22.116080530462288,0.9295586480034723,0.07052262127399445,0.005069580860435963,0.030897516757249832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1560,,,0.8019011089319864,0.29757690051627833,16.06717302580966,0.553662109375,0.131382554769516,0.017294859513640404,0.10422445833683014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1561,,,0.8074498983286886,0.3147698101679038,16.096968456341784,0.5546339246961804,0.13087253272533417,0.017223117873072624,0.10311298072338104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1562,,,0.8050817910577412,0.3336257558380437,16.210480884487474,0.5399895562065973,0.12894129753112793,0.01663113757967949,0.10095242410898209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1563,,,0.7169544719930702,0.5995043133394572,17.647895453448335,0.7861463758680556,0.10139481723308563,0.010309066623449326,0.05502009764313698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1564,,,0.3410316642141551,0.41918133922431633,20.14102512376106,0.7426391601562501,0.055718421936035156,0.0038738525472581387,0.035700298845767975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1565,,,-0.0939827933304419,0.3164157994771503,25.27892081476675,0.9177937825520832,0.02922722138464451,0.0008578976267017424,0.022677510976791382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1566,,,0.015276061960390058,0.2182827691773901,24.031507764466888,0.889364284939236,0.019726943224668503,0.00039066720637492836,0.014260835014283657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1567,,,0.37723982574995507,0.37971965319034473,21.303498358869398,0.8580803765190973,0.05778047442436218,0.004744845442473888,0.03291977569460869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1568,,,0.7788894472377679,0.5455923439231574,20.709111601819888,0.8450113932291667,0.08563298732042313,0.0073442948050796986,0.04720563814043999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1569,,,0.384654407932596,0.31947618209566264,18.782330738768472,0.7829800075954861,0.0727740153670311,0.005316662602126598,0.043567556887865067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1570,,,0.1954183690415742,0.3981455296916852,23.77893322926961,0.9100484212239582,0.050209034234285355,0.0030893117655068636,0.028487160801887512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1571,,,0.02087812024651218,0.42215478717964994,27.910361436617983,0.9883904351128473,0.027294715866446495,0.0007550555164925754,0.016094546765089035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1572,,,0.7802297897427781,0.2362285591600874,15.799357085500983,0.6302768283420139,0.13552431762218475,0.01838904432952404,0.10258518159389496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1573,,,0.7853012399210351,0.25146265430223524,15.887877322809382,0.6565182156032986,0.13203124701976776,0.0174527820199728,0.09859423339366913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1574,,,0.8127432747016172,0.2630137654383336,16.48955151953518,0.6937028672960068,0.12356668710708618,0.015271848998963833,0.091373510658741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1575,,,0.8027533779793499,0.2789227926281825,16.685225033424597,0.5639600965711804,0.12363944202661514,0.01544618234038353,0.09794597327709198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1576,,,0.7854273902383472,0.33812021015690125,17.381248005441055,0.6746673583984375,0.11494521796703339,0.014022759161889553,0.08097612112760544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1577,,,0.7381623048635675,0.33448462131928086,16.452014992743287,0.6788621690538195,0.11551079899072647,0.013432329520583153,0.0774325281381607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
